ID,TEXT,LABELS,INCLUDED,TRANSLATED
35,"Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries","{'id': '35', 'text': ""Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries"", 'labels': [{'start_index': '0', 'end_index': '92', 'text_fragment': ""Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries"", 'technique': 'Smears'}, {'start_index': '0', 'end_index': '92', 'text_fragment': ""Obama ke chaatna band kro, don't forget he was actively involved in bombing Muslim countries"", 'technique': 'Appeal to fear/prejudice'}, {'start_index': '68', 'end_index': '75', 'text_fragment': 'bombing', 'technique': 'Loaded Language'}]}",0,"Stop bashing Obama, don't forget he was active in bombing Muslim countries."
36,Who is Mahira Khan to talk about Islam. Mujre krte waqt Islam yaad nhi aata?,"{'id': '36', 'text': 'Who is Mahira Khan to talk about Islam. Mujre krte waqt Islam yaad nhi aata?', 'labels': [{'start_index': '40', 'end_index': '45', 'text_fragment': 'Mujre', 'technique': 'Loaded Language'}]}",0,Who is Mahira Khan who talks about Islam? Do you not remember Islam while performing Mujara?
37,"Instead of marrying your daughter off to an abusive man, behtar hai uss ka gala daba do.
","{'id': '37', 'text': 'Instead of marrying your daughter off to an abusive man, behtar hai uss ka gala daba do.\n', 'labels': [{'start_index': '0', 'end_index': '87', 'text_fragment': 'Instead of marrying your daughter off to an abusive man, behtar hai uss ka gala daba do', 'technique': 'Black-and-white Fallacy/Dictatorship'}, {'start_index': '44', 'end_index': '55', 'text_fragment': 'abusive man', 'technique': 'Name calling/Labeling'}, {'start_index': '44', 'end_index': '51', 'text_fragment': 'abusive', 'technique': 'Loaded Language'}, {'start_index': '75', 'end_index': '87', 'text_fragment': 'gala daba do', 'technique': 'Loaded Language'}]}",0,"Behtar hai uss ka gala daba do instead of marrying your daughter to a rude man.
"
38,"In celebrities ne sahih kanjar khana lgaya hua hai. People are dying in floods, aur inko nachne ki pari hai.","{'id': '38', 'text': 'In celebrities ne sahih kanjar khana lgaya hua hai. People are dying in floods, aur inko nachne ki pari hai.', 'labels': [{'start_index': '24', 'end_index': '30', 'text_fragment': 'kanjar', 'technique': 'Loaded Language'}, {'start_index': '24', 'end_index': '36', 'text_fragment': 'kanjar khana', 'technique': 'Name calling/Labeling'}, {'start_index': '63', 'end_index': '68', 'text_fragment': 'dying', 'technique': 'Loaded Language'}]}",0,"Among celebrities, we have started eating the right conger. People are dying in the flood, and they have to dance."
39,Pakistan ne bankrupt hojana soon.Pack your bags aur nikal lo Canada before it's too late.,"{'id': '39', 'text': ""Pakistan ne bankrupt hojana soon.Pack your bags aur nikal lo Canada before it's too late."", 'labels': [{'start_index': '0', 'end_index': '88', 'text_fragment': ""Pakistan ne bankrupt hojana soon.Pack your bags aur nikal lo Canada before it's too late"", 'technique': 'Appeal to fear/prejudice'}, {'start_index': '12', 'end_index': '20', 'text_fragment': 'bankrupt', 'technique': 'Loaded Language'}]}",0,Pakistan will bankrupt us soon pack your bags and get out of Canada before it's too late.
40,"Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen.","{'id': '40', 'text': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen."", 'labels': [{'start_index': '0', 'end_index': '107', 'text_fragment': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen."", 'technique': 'Smears'}, {'start_index': '0', 'end_index': '107', 'text_fragment': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen."", 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '106', 'text_fragment': ""Khuda ko na mehram se taluqat pasand nhi, dekh lia what fate did Noor Muqaddam meet when she didn't listen"", 'technique': 'Causal Oversimplification'}]}",0,"God does not accept divorce from non-mahram, see what happened to Noor Muqaddam when he did not listen."
41,Imran Khan religion ka mangan kyu bech rha hai when he himself married a Jew?,"{'id': '41', 'text': 'Imran Khan religion ka mangan kyu bech rha hai when he himself married a Jew?', 'labels': [{'start_index': '0', 'end_index': '77', 'text_fragment': 'Imran Khan religion ka mangan kyu bech rha hai when he himself married a Jew?', 'technique': 'Smears'}]}",0,Why is Imran Khan selling religion when he himself married a Jew?
42,Paisay mangte waqt overseas Pakistani yaad ajate hain but otherwise they aren't even allowed to vote.,,0,"Overseas Pakistanis are remembered when asking for money, but otherwise they are not even allowed to vote."
43,Imran Khan pe attack uss ke apne gunahon ki saza thi. Karma is a bitch.,"{'id': '43', 'text': 'Imran Khan pe attack uss ke apne gunahon ki saza thi. Karma is a bitch.', 'labels': [{'start_index': '0', 'end_index': '52', 'text_fragment': 'Imran Khan pe attack uss ke apne gunahon ki saza thi', 'technique': 'Causal Oversimplification'}, {'start_index': '0', 'end_index': '52', 'text_fragment': 'Imran Khan pe attack uss ke apne gunahon ki saza thi', 'technique': 'Smears'}, {'start_index': '14', 'end_index': '20', 'text_fragment': 'attack', 'technique': 'Loaded Language'}, {'start_index': '33', 'end_index': '48', 'text_fragment': 'gunahon ki saza', 'technique': 'Loaded Language'}, {'start_index': '54', 'end_index': '70', 'text_fragment': 'Karma is a bitch', 'technique': 'Name calling/Labeling'}, {'start_index': '54', 'end_index': '70', 'text_fragment': 'Karma is a bitch', 'technique': 'Thought-terminating cliché'}, {'start_index': '65', 'end_index': '70', 'text_fragment': 'bitch', 'technique': 'Loaded Language'}]}",0,The attack on Imran Khan was the decoration of our own guns. Karma is a dog.
44,5 waqt ki namaz depression ka behtereen ilaaj hai. Distance from religion is the reason why young generation is depressed and suicidal these days.,"{'id': '44', 'text': '5 waqt ki namaz depression ka behtereen ilaaj hai. Distance from religion is the reason why young generation is depressed and suicidal these days.', 'labels': [{'start_index': '0', 'end_index': '146', 'text_fragment': '5 waqt ki namaz depression ka behtereen ilaaj hai. Distance from religion is the reason why young generation is depressed and suicidal these days.', 'technique': 'Appeal to fear/prejudice'}, {'start_index': '0', 'end_index': '49', 'text_fragment': '5 waqt ki namaz depression ka behtereen ilaaj hai', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '112', 'end_index': '134', 'text_fragment': 'depressed and suicidal', 'technique': 'Loaded Language'}, {'start_index': '16', 'end_index': '26', 'text_fragment': 'depression', 'technique': 'Loaded Language'}, {'start_index': '51', 'end_index': '145', 'text_fragment': 'Distance from religion is the reason why young generation is depressed and suicidal these days', 'technique': 'Causal Oversimplification'}]}",0,5 time prayer is the best concept of depression. Distance from religion is the reason why today's young generation is committing depression and suicide.
45,Mard ki barabari ka nateeja dekh lia? Divorce rates are on their all time high.,"{'id': '45', 'text': 'Mard ki barabari ka nateeja dekh lia? Divorce rates are on their all time high.', 'labels': [{'start_index': '0', 'end_index': '78', 'text_fragment': 'Mard ki barabari ka nateeja dekh lia? Divorce rates are on their all time high', 'technique': 'Causal Oversimplification'}, {'start_index': '38', 'end_index': '45', 'text_fragment': 'Divorce', 'technique': 'Loaded Language'}]}",0,Have you seen the result of male equality? Divorce rates are at an all-time high.
46,America aur Israel ko lalkarne se ziada apne mulk pe dhyaan dia hota toh we would have been in a better place today.,"{'id': '46', 'text': 'America aur Israel ko lalkarne se ziada apne mulk pe dhyaan dia hota toh we would have been in a better place today.', 'labels': [{'start_index': '22', 'end_index': '30', 'text_fragment': 'lalkarne', 'technique': 'Loaded Language'}]}",0,We would be in a better place today if Zeta had focused on his own country instead of making America and Israel red.
47,"Liberals ko humesha goron ke uthane hote hain, inferiority complex at its peak.","{'id': '47', 'text': 'Liberals ko humesha goron ke uthane hote hain, inferiority complex at its peak.', 'labels': [{'start_index': '47', 'end_index': '66', 'text_fragment': 'inferiority complex', 'technique': 'Loaded Language'}]}",0,"Liberals have to pick up whites all the time, inferiority is at its peak."
48,"Education has become a business these days. Har gali muhalle mein school khule hue hain,standard jaye bhar mein.","{'id': '48', 'text': 'Education has become a business these days. Har gali muhalle mein school khule hue hain,standard jaye bhar mein.', 'labels': [{'start_index': '44', 'end_index': '87', 'text_fragment': 'Har gali muhalle mein school khule hue hain', 'technique': 'Exaggeration/Minimisation'}, {'start_index': '97', 'end_index': '111', 'text_fragment': 'jaye bhar mein', 'technique': 'Loaded Language'}]}",0,"Education has become a business these days. Schools are open in every street neighborhood, standard across the board."
49,"Pti ho,PPP ya Noon League,sub mil ke humara kaat rhe hain. They just care about their banks,not public welfare.","{'id': '49', 'text': 'Pti ho,PPP ya Noon League,sub mil ke humara kaat rhe hain. They just care about their banks,not public welfare.', 'labels': [{'start_index': '0', 'end_index': '111', 'text_fragment': 'Pti ho,PPP ya Noon League,sub mil ke humara kaat rhe hain. They just care about their banks,not public welfare.', 'technique': 'Smears'}]}",0,"Be it PTI, PPP or Non-League, they have all been ours. They only care about their banks, not public welfare."
50,We as a nation are doomed. Ghalat sahih ki tameez bhool gaye hain hum.,"{'id': '50', 'text': 'We as a nation are doomed. Ghalat sahih ki tameez bhool gaye hain hum.', 'labels': [{'start_index': '19', 'end_index': '25', 'text_fragment': 'doomed', 'technique': 'Loaded Language'}]}",0,We are doomed as a nation. We have forgotten the difference between right and wrong.
51,Dil chahta hai Lahore High Court ko aag lga du. All fucking convicted murderers are granted bales here.,"{'id': '51', 'text': 'Dil chahta hai Lahore High Court ko aag lga du. All fucking convicted murderers are granted bales here.', 'labels': [{'start_index': '0', 'end_index': '103', 'text_fragment': 'Dil chahta hai Lahore High Court ko aag lga du. All fucking convicted murderers are granted bales here.', 'technique': 'Smears'}, {'start_index': '36', 'end_index': '46', 'text_fragment': 'aag lga du', 'technique': 'Loaded Language'}, {'start_index': '52', 'end_index': '79', 'text_fragment': 'fucking convicted murderers', 'technique': 'Name calling/Labeling'}, {'start_index': '52', 'end_index': '79', 'text_fragment': 'fucking convicted murderers', 'technique': 'Loaded Language'}]}",0,Heart wants to set fire to Lahore High Court. All criminals are given lumps here.
52,The people are just as corrupt as our politicians. Jaise awaam waise hukamraan lol.,"{'id': '52', 'text': 'The people are just as corrupt as our politicians. Jaise awaam waise hukamraan lol.', 'labels': [{'start_index': '23', 'end_index': '30', 'text_fragment': 'corrupt', 'technique': 'Loaded Language'}, {'start_index': '51', 'end_index': '78', 'text_fragment': 'Jaise awaam waise hukamraan', 'technique': 'Thought-terminating cliché'}]}",0,People are as corrupt as our politicians. Rule like the people.
53,"Jahez ke naam pe itni takleef kyu hoti hai aurton ko, what about their demands of big house and big car from the husband?","{'id': '53', 'text': 'Jahez ke naam pe itni takleef kyu hoti hai aurton ko, what about their demands of big house and big car from the husband?', 'labels': [{'start_index': '0', 'end_index': '121', 'text_fragment': 'Jahez ke naam pe itni takleef kyu hoti hai aurton ko, what about their demands of big house and big car from the husband?', 'technique': 'Whataboutism'}, {'start_index': '22', 'end_index': '29', 'text_fragment': 'takleef', 'technique': 'Loaded Language'}]}",0,Why is there so much pain in Jahan's name and what about her husband's demands for a big house and a big car?
54,Selected Niyazi ka jab dil chahta hai lockdown lga deta hai. How do you expect daily wagers to sustain themselves and their families? Corona se mare na mare bhook se mar jayein ge.,"{'id': '54', 'text': 'Selected Niyazi ka jab dil chahta hai lockdown lga deta hai. How do you expect daily wagers to sustain themselves and their families? Corona se mare na mare bhook se mar jayein ge.', 'labels': [{'start_index': '0', 'end_index': '15', 'text_fragment': 'Selected Niyazi', 'technique': 'Name calling/Labeling'}, {'start_index': '0', 'end_index': '180', 'text_fragment': 'Selected Niyazi ka jab dil chahta hai lockdown lga deta hai. How do you expect daily wagers to sustain themselves and their families? Corona se mare na mare bhook se mar jayein ge.', 'technique': 'Smears'}, {'start_index': '157', 'end_index': '179', 'text_fragment': 'bhook se mar jayein ge', 'technique': 'Loaded Language'}, {'start_index': '157', 'end_index': '179', 'text_fragment': 'bhook se mar jayein ge', 'technique': 'Thought-terminating cliché'}]}",0,"Lockdown seems to be when Niazi's chosen heart wants to. How do you expect daily wage workers to feed themselves and their families? I will not be killed by Corona, nor will I be killed by hunger."
